gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,NumServices,AutoPaymentFlag,PremiumCustomerFlag,TotalCharges_log,CustomerLifetimeCategory_Loyal,CustomerLifetimeCategory_Medium,CustomerLifetimeCategory_New,MonthlyChargeCategory_High,MonthlyChargeCategory_Low,MonthlyChargeCategory_Medium,TenureGroup_Growing Customer,TenureGroup_Long-term Customer,TenureGroup_New Customer,TenureGroup_Premium Customer,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes
1,0,0,0,0.3611111111111111,1,0,0,-0.641842251983089,0.1419894528371408,0,47.42884615384616,1,0,0,7.118137752993733,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,0,0.625,1,2,1,1.4287568102239003,0.5622236551215919,0,108.50666666666667,6,1,1,8.49367888435117,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,1,0.861111111111111,1,2,1,0.8089065291619363,0.6231174005158439,0,87.28467741935484,4,1,1,8.596494085552596,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.013888888888888888,1,0,0,-1.4993295040688086,0.0022625736919675756,1,19.65,1,0,0,3.027715319407042,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.041666666666666664,1,0,0,-0.6651074099854147,0.01704702468680914,0,49.35,1,0,0,5.00428182012408,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,0.5694444444444444,1,2,1,1.2243557792034672,0.45257806742815043,0,95.86707317073171,6,1,1,8.276789029142892,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,0,1,1,0.9305555555555555,1,0,0,1.2758714862086173,0.7939733787767135,0,102.91791044776119,6,1,1,8.838769315515574,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,2,1,0.6610065961471517,0.009746914148857776,1,84.65,3,0,1,4.450269224770129,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0.986111111111111,1,2,0,1.0266019361836989,0.7895345891672808,0,96.57676056338028,5,0,1,8.833163842240966,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,0,1,1,0.5138888888888888,1,0,0,0.3436033691154218,0.30614406779661024,0,71.85945945945946,5,1,1,7.886006210979063,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1,0,1,0,0.8333333333333333,1,0,1,-0.11339080593026184,0.43365420044215186,0,62.769999999999996,4,0,0,8.234087298929344,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
0,1,1,0,0.013888888888888888,1,0,1,0.15914390209698223,0.008008244288872514,1,69.55,1,0,1,4.256321678298823,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.08333333333333333,1,0,0,-1.4976677070686424,0.014916866249078854,0,21.59166666666667,1,1,0,4.871756295145138,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.18055555555555555,0,1,1,-1.1204397880309327,0.039983649594694186,1,26.71153846153846,1,0,0,5.852920612659915,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,0.15277777777777776,1,0,0,-0.4573827849646494,0.06697908990420046,0,52.88181818181818,2,1,0,6.367672474149028,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,0,0,0,0.09722222222222221,1,0,1,-0.4573827849646494,0.040766626750184234,1,50.57857142857143,2,0,0,5.8722586246281026,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,0.1388888888888889,1,0,1,0.8005975441611056,0.10702031134856303,0,92.94500000000001,3,0,1,6.835668340087237,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,1,0,0.4722222222222222,1,0,0,-1.4860351280674797,0.0781825718496684,0,19.970588235294116,1,1,0,6.522092798170152,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.861111111111111,1,0,1,0.011243969082197169,0.44292902542372886,0,62.04435483870968,4,0,1,8.255243840860063,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1,0,1,0,0.8888888888888888,1,2,1,0.179085466098976,0.5159243736182757,0,70.0109375,5,0,1,8.40775771771638,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
0,0,1,1,0.013888888888888888,1,0,1,-0.6784017859867437,0.005106623065585852,1,44.35,1,1,0,3.814410176561146,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.3472222222222222,1,0,1,-1.462769970065154,0.057502763448784085,0,19.976,1,0,0,6.215407778592756,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.3611111111111111,1,0,1,-0.28954128794787104,0.17884119380987476,0,59.73846153846154,3,0,0,7.348716222775142,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1,0,0,1,0.1388888888888889,1,0,1,-1.4893587220678117,0.025274042004421522,0,21.95,1,1,0,5.395897694886901,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.736111111111111,1,2,0,1.1246479591934997,0.6116260593220341,0,100.22358490566039,6,0,1,8.577883693415467,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0,0.09722222222222221,1,0,1,0.4964886931307054,0.06747996499631541,1,83.72142857142856,2,0,1,6.375109995076221,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.4583333333333333,1,0,1,0.4732235351283796,0.2967022844509949,0,78.0848484848485,3,1,1,7.854691600970679,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,1,0,0.986111111111111,1,0,0,0.8205391081630994,0.740978491156964,0,90.63732394366197,4,1,1,8.769701351360352,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,0,0,0.40277777777777773,1,2,1,0.31369102311243185,0.2295101787030214,0,68.73275862068965,2,0,1,7.598023318791239,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.3333333333333333,1,2,0,0.5396954151350245,0.2215192059690494,0,80.16041666666666,6,1,1,7.56260332160788,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1,0,1,1,0.2777777777777778,1,0,1,-0.5039131009693008,0.10821204863669862,0,46.989999999999995,2,0,0,6.8467305771443625,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.013888888888888888,1,2,1,0.6593447991469852,0.009741156963890937,0,84.6,3,0,1,4.449685283147696,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,1,0.75,1,2,1,-0.3244390249513595,0.3560991617538689,1,57.2712962962963,3,1,0,8.03710690256227,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,0,0,0.06944444444444445,1,0,1,0.6676537841478158,0.047847964259395734,1,83.11,3,0,1,6.032006502420918,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1.0,1,2,1,0.6460504231456565,0.6893135132645543,0,83.14652777777778,7,1,1,8.697437592414992,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1,0,1,0,0.7222222222222222,1,0,1,1.3805646972190828,0.6317934782608696,0,105.51923076923077,7,0,1,8.610319169405722,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0.125,1,0,0,0.142525932095321,0.07501612011790716,0,72.38888888888889,1,0,1,6.480811139196849,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.013888888888888888,1,0,1,-0.6435040489832552,0.005227523949889463,0,45.4,1,0,0,3.8372994592322094,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0,0.013888888888888888,1,2,1,0.2954112561106046,0.008480333456153281,1,73.65,2,0,1,4.312810523985199,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.4583333333333333,1,0,1,0.30372024111143525,0.27692635408990424,1,72.88030303030304,5,0,1,7.785741677698578,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
0,0,1,0,0.7638888888888888,1,2,1,0.43167861012422654,0.5133278831982314,1,81.05727272727272,3,0,1,8.402713443891228,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.9583333333333333,1,2,1,1.1495749141959914,0.7894770173176124,0,99.36884057971014,5,0,1,8.833090931498264,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,1,-0.46569176996548,0.005843542741341194,0,50.75,2,0,0,3.9464244321454784,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,0,0,0,0.75,1,2,0,0.7424346491552913,0.5452284450994842,0,87.68888888888888,7,1,1,8.462990405401921,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1,0,0,1,0.4583333333333333,1,0,1,-1.4827115340671475,0.07854527450257923,0,20.671212121212122,1,0,0,6.526714454784496,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1,1,0,0.625,1,2,1,1.1279715531938321,0.5211173544583642,0,100.57333333333334,6,1,1,8.417770567091786,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
0,0,0,1,0.15277777777777776,0,1,0,-1.3148700370503688,0.03696688467207075,0,29.186363636363637,0,0,0,5.7747068129929,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.08333333333333333,1,0,1,-0.3011738669490337,0.03864798268238762,0,55.94166666666666,3,1,0,5.81904381499129,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,0.29166666666666663,1,0,0,0.019552954083027783,0.16401068533529847,0,67.82857142857144,4,1,1,7.26220775506777,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,0.9027777777777777,1,2,1,-1.3115464430500368,0.20133451547531322,0,26.90076923076923,2,1,0,7.467113890993524,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0,0.08333333333333333,1,2,1,0.6510358141461546,0.054681742815033164,1,79.14999999999999,3,0,1,6.165207748127065,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,0.1111111111111111,1,0,0,0.6709773781481484,0.0769620486366986,1,83.55,3,0,1,6.506381788777226,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1,0,0,0,0.15277777777777776,1,0,1,0.3020584441112687,0.10665185151068535,1,84.20454545454545,2,0,1,6.8322232163697,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,1,1,0.5972222222222222,1,2,0,-1.3464441800535252,0.12411915070007372,0,25.06860465116279,2,0,0,6.983743624981475,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,0.6805555555555555,0,1,1,-0.4307940329619915,0.2926089259395726,1,51.86224489795919,3,1,0,7.8408047946712465,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,1,1,0,0.013888888888888888,1,0,0,-0.6235624849812617,0.005296610169491526,1,46.0,1,0,0,3.8501476017100584,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,0,0,0.20833333333333331,1,0,1,0.48651791112970877,0.13311763080324246,1,77.07333333333332,2,0,1,7.0536721538822915,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,0,1,1,0.8333333333333333,1,0,0,-0.14164135493308597,0.4253926400147384,0,61.57416666666666,4,1,0,8.21485761216453,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,0.2361111111111111,0,1,0,-1.3181936310507012,0.04407700810611644,0,22.51764705882353,0,1,0,5.950121583573599,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,1,0,0.2222222222222222,1,0,1,0.23392476710445778,0.1344648120854827,1,72.9875,1,1,1,7.06373286043649,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.4861111111111111,1,0,0,-1.4860351280674797,0.08598355747973473,0,21.335714285714285,1,1,0,6.617068697510057,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,1,1,0,0.611111111111111,1,2,0,0.785641371159611,0.4505457811348564,1,88.92954545454546,4,0,1,8.272289598319464,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,1,0.16666666666666666,0,1,0,-1.1470285400335904,0.04247075350036847,0,30.7375,1,1,0,5.913097518033877,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,0.013888888888888888,1,0,0,-1.481049737066981,0.0023259027266028004,0,20.2,1,0,0,3.054001181677967,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.38888888888888884,1,0,1,-0.1615829189350795,0.19052827929255714,0,59.096428571428575,4,0,0,7.4119791591135655,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0.9722222222222222,1,2,0,-1.3165318340505352,0.22347664885777452,0,27.72642857142857,2,1,0,7.571396405909305,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0.06944444444444445,1,0,0,-0.6235624849812617,0.02552735814296242,1,44.339999999999996,1,0,0,5.405825574263322,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0.25,1,0,0,1.2143849972024705,0.20664264001473842,0,99.70277777777778,5,1,1,7.493122352365488,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,0,0.9722222222222222,1,2,1,0.40508985812156867,0.6090871407516582,0,75.56857142857143,6,1,1,8.573724742151892,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,0,1,1,0.125,1,2,1,-0.31446824295036285,0.05771002210759028,0,55.68888888888889,3,0,0,6.218998446723485,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
0,1,0,0,0.9305555555555555,1,0,1,0.9202469281730669,0.7070801860722182,0,91.65447761194031,5,1,1,8.722881278690172,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0.013888888888888888,1,0,1,-0.5421344319731216,0.005578712232866619,0,48.45,2,1,0,3.900962058068721,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,0.25,1,0,0,-1.5093002860698053,0.03560818901989684,0,17.180555555555557,1,0,0,5.737378424084716,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,0.05555555555555555,1,2,0,-0.43245582996215753,0.02315539793662491,1,50.275,2,1,0,5.308762624409575,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,1,1,1,0.986111111111111,1,0,1,0.7291402731539627,0.711513218496684,0,87.0330985915493,4,1,1,8.729130183152282,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,0,1,1,0.41666666666666663,1,2,1,0.9850570111795457,0.32685841930729553,1,94.62333333333332,5,0,1,7.951453691772792,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,1,0,0.013888888888888888,1,0,0,-0.3011738669490337,0.006413504053058218,0,55.7,3,0,0,4.037774210733707,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,0.7638888888888888,1,2,1,0.6477122201458225,0.5284923084008845,0,83.45181818181818,4,1,1,8.431820471095117,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1,0,0,0,0.8194444444444444,1,0,1,-0.003712203919297562,0.43011353168754607,0,63.31271186440678,4,0,0,8.225891241774054,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0.013888888888888888,1,0,1,0.179085466098976,0.008077330508474577,1,70.15,1,0,1,4.264790324535862,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0,1,0,0.09722222222222221,1,0,1,0.14751132309581955,0.05498687361827562,0,68.22142857142858,1,1,1,6.1707606986419155,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.625,1,0,0,-0.33607160395252245,0.2940424649963154,0,56.748888888888885,3,1,0,7.8456900789141635,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,0,1,1,0.75,1,2,1,-1.329826210051864,0.15454011606484896,0,24.85462962962963,2,1,0,7.202772880532065,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0,1,1,0.7083333333333333,1,2,1,-1.3564149620545218,0.14005503868828298,0,23.849999999999998,2,0,0,7.104431644081176,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0,1.0,1,2,0,1.3373579752147637,0.8725647107590274,0,105.25069444444445,6,1,1,8.933143140966676,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,0,0.611111111111111,1,0,1,-0.16324471593524553,0.29982843588798824,0,59.18068181818182,4,1,0,7.8651687601452975,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,0.027777777777777776,1,0,0,-1.4860351280674797,0.004916635961680178,0,21.35,1,0,0,3.7773481021015445,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.9166666666666666,1,2,1,0.9102761461720702,0.6974138725128961,0,91.77121212121212,4,1,1,8.709118484352887,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,0,1,1,0.9444444444444444,0,1,0,-0.6634456129852487,0.3435484985261607,0,43.87720588235294,3,0,0,8.001237766020717,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0,0.4305555555555555,1,0,0,-1.4577845790646555,0.079374309137804,0,22.23709677419355,1,1,0,6.537198715362162,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,1,0,0,0.29166666666666663,1,2,1,1.0182929511828682,0.2331775055268976,0,96.43333333333332,4,1,1,7.613868041932106,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
1,0,0,1,0.29166666666666663,1,2,0,0.5180920541328647,0.2011790714812086,0,83.2,3,0,1,7.466341966146388,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,1,1,0.7638888888888888,1,2,1,0.6759627691486464,0.5363335943257186,0,84.69,7,1,1,8.446545379842489,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
1,0,0,0,0.125,0,1,1,-0.9991286070188055,0.03409404937361828,1,32.900000000000006,1,1,0,5.694068782468562,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1,1,1,0,0.986111111111111,1,2,1,1.6713791722481544,0.923060980103169,0,112.90985915492958,8,1,1,8.989394404205461,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0.013888888888888888,1,0,1,0.5430190091353566,0.009338154016212234,1,81.1,2,0,1,4.407938016458383,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
